experiment_id,user_id,variant,assignment_date,first_exposure_date,eligible_flag
EXP_2026_HOMEPAGE_RANK_V2,U009239,Treatment,2026-07-05,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U019502,Treatment,2026-05-21,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U002321,Control,2026-05-23,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U009540,Control,2026-06-24,2026-06-29,True
EXP_2026_HOMEPAGE_RANK_V2,U018212,Treatment,2026-05-24,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U021418,Control,2026-04-21,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U009604,Control,2026-06-15,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U018578,Control,2026-04-23,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U010162,Control,2026-06-07,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U015784,Control,2026-06-13,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U007952,Control,2026-06-17,2026-06-22,True
EXP_2026_HOMEPAGE_RANK_V2,U024647,Treatment,2026-05-24,2026-05-27,False
EXP_2026_HOMEPAGE_RANK_V2,U019988,Treatment,2026-06-16,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U005988,Treatment,2026-07-06,2026-07-10,False
EXP_2026_HOMEPAGE_RANK_V2,U019248,Control,2026-05-09,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U000389,Treatment,2026-04-19,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U017077,Treatment,2026-06-11,2026-06-14,True
EXP_2026_HOMEPAGE_RANK_V2,U000693,Treatment,2026-04-27,2026-05-02,False
EXP_2026_HOMEPAGE_RANK_V2,U004926,Control,2026-04-28,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U016730,Treatment,2026-06-25,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U014078,Treatment,2026-04-26,2026-05-01,True
EXP_2026_HOMEPAGE_RANK_V2,U022808,Control,2026-06-29,2026-07-04,False
EXP_2026_HOMEPAGE_RANK_V2,U019064,Treatment,2026-05-05,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U014396,Treatment,2026-04-24,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U023599,Treatment,2026-05-26,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U019682,Treatment,2026-05-16,2026-05-20,True
EXP_2026_HOMEPAGE_RANK_V2,U010860,Control,2026-06-12,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U002158,Treatment,2026-04-19,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U009030,Treatment,2026-04-19,2026-04-20,True
EXP_2026_HOMEPAGE_RANK_V2,U010854,Treatment,2026-05-20,2026-05-25,True
EXP_2026_HOMEPAGE_RANK_V2,U014647,Control,2026-06-11,2026-06-14,True
EXP_2026_HOMEPAGE_RANK_V2,U005641,Treatment,2026-05-29,2026-06-02,True
EXP_2026_HOMEPAGE_RANK_V2,U001051,Treatment,2026-07-07,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U020906,Control,2026-05-15,2026-05-20,True
EXP_2026_HOMEPAGE_RANK_V2,U007085,Control,2026-06-10,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U015175,Treatment,2026-06-05,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U021237,Control,2026-06-11,2026-06-14,True
EXP_2026_HOMEPAGE_RANK_V2,U016645,Control,2026-06-08,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U015854,Treatment,2026-07-10,2026-07-13,True
EXP_2026_HOMEPAGE_RANK_V2,U014459,Control,2026-05-24,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U002218,Treatment,2026-06-16,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U021308,Control,2026-05-07,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U024486,Treatment,2026-05-27,2026-06-01,True
EXP_2026_HOMEPAGE_RANK_V2,U005387,Control,2026-06-24,2026-06-27,False
EXP_2026_HOMEPAGE_RANK_V2,U005613,Treatment,2026-07-10,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U019894,Treatment,2026-05-12,2026-05-17,True
EXP_2026_HOMEPAGE_RANK_V2,U015044,Control,2026-05-08,2026-05-12,True
EXP_2026_HOMEPAGE_RANK_V2,U003242,Control,2026-05-03,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U024270,Control,2026-05-12,2026-05-15,True
EXP_2026_HOMEPAGE_RANK_V2,U013430,Treatment,2026-06-27,2026-06-29,True
EXP_2026_HOMEPAGE_RANK_V2,U010057,Control,2026-05-26,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U010242,Control,2026-07-05,2026-07-06,True
EXP_2026_HOMEPAGE_RANK_V2,U013752,Control,2026-05-12,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U007126,Treatment,2026-05-04,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U023146,Control,2026-05-23,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U023967,Control,2026-05-09,2026-05-10,True
EXP_2026_HOMEPAGE_RANK_V2,U007521,Treatment,2026-05-06,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U005047,Control,2026-06-25,2026-06-25,True
EXP_2026_HOMEPAGE_RANK_V2,U014406,Control,2026-04-26,2026-04-30,True
EXP_2026_HOMEPAGE_RANK_V2,U023252,Control,2026-07-09,2026-07-09,True
EXP_2026_HOMEPAGE_RANK_V2,U001166,Control,2026-04-23,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U013621,Treatment,2026-04-20,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U017392,Treatment,2026-07-09,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U024027,Treatment,2026-05-23,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U009006,Control,2026-07-04,2026-07-08,True
EXP_2026_HOMEPAGE_RANK_V2,U013204,Control,2026-05-05,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U014567,Treatment,2026-05-30,2026-06-02,True
EXP_2026_HOMEPAGE_RANK_V2,U000087,Control,2026-05-05,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U010555,Treatment,2026-06-23,2026-06-28,True
EXP_2026_HOMEPAGE_RANK_V2,U005727,Treatment,2026-06-11,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U002887,Treatment,2026-06-24,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U017784,Treatment,2026-06-22,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U014897,Control,2026-05-11,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U008324,Control,2026-05-07,2026-05-10,True
EXP_2026_HOMEPAGE_RANK_V2,U015284,Treatment,2026-07-10,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U020798,Treatment,2026-05-13,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U020861,Treatment,2026-06-14,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U016352,Treatment,2026-06-13,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U004842,Control,2026-06-14,2026-06-16,False
EXP_2026_HOMEPAGE_RANK_V2,U011948,Treatment,2026-06-13,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U011583,Treatment,2026-05-30,2026-06-04,True
EXP_2026_HOMEPAGE_RANK_V2,U020035,Control,2026-06-26,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U008814,Treatment,2026-06-10,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U016415,Control,2026-05-07,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U015491,Treatment,2026-05-18,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U023646,Control,2026-05-16,2026-05-16,True
EXP_2026_HOMEPAGE_RANK_V2,U000498,Control,2026-06-08,2026-06-12,True
EXP_2026_HOMEPAGE_RANK_V2,U012251,Treatment,2026-04-19,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U023463,Treatment,2026-06-07,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U002378,Treatment,2026-05-10,2026-05-15,True
EXP_2026_HOMEPAGE_RANK_V2,U013937,Control,2026-04-29,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U001303,Treatment,2026-06-19,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U012835,Control,2026-06-16,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U005224,Control,2026-05-06,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U011667,Treatment,2026-07-11,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U019053,Treatment,2026-04-22,2026-04-26,True
EXP_2026_HOMEPAGE_RANK_V2,U015087,Control,2026-05-22,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U005448,Control,2026-05-19,2026-05-22,True
EXP_2026_HOMEPAGE_RANK_V2,U019520,Treatment,2026-06-17,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U024228,Control,2026-06-27,2026-07-01,True
EXP_2026_HOMEPAGE_RANK_V2,U021764,Control,2026-04-30,2026-04-30,True
EXP_2026_HOMEPAGE_RANK_V2,U015371,Control,2026-05-31,2026-06-01,True
EXP_2026_HOMEPAGE_RANK_V2,U022965,Treatment,2026-05-23,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U010925,Treatment,2026-05-02,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U004403,Control,2026-06-17,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U003817,Control,2026-05-28,2026-05-31,True
EXP_2026_HOMEPAGE_RANK_V2,U024782,Treatment,2026-07-01,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U010260,Treatment,2026-05-26,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U007207,Control,2026-04-19,2026-04-20,True
EXP_2026_HOMEPAGE_RANK_V2,U007226,Control,2026-04-20,2026-04-20,False
EXP_2026_HOMEPAGE_RANK_V2,U004678,Treatment,2026-04-25,2026-04-30,True
EXP_2026_HOMEPAGE_RANK_V2,U000165,Control,2026-05-11,2026-05-11,False
EXP_2026_HOMEPAGE_RANK_V2,U023126,Treatment,2026-05-27,2026-06-01,True
EXP_2026_HOMEPAGE_RANK_V2,U009361,Control,2026-05-30,2026-06-01,True
EXP_2026_HOMEPAGE_RANK_V2,U002700,Treatment,2026-04-30,2026-04-30,True
EXP_2026_HOMEPAGE_RANK_V2,U006796,Control,2026-05-08,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U016483,Treatment,2026-07-07,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U002674,Treatment,2026-05-01,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U003314,Control,2026-06-18,2026-06-19,True
EXP_2026_HOMEPAGE_RANK_V2,U015607,Control,2026-06-20,2026-06-25,True
EXP_2026_HOMEPAGE_RANK_V2,U018109,Control,2026-04-20,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U020009,Control,2026-06-09,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U004369,Treatment,2026-06-22,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U016615,Control,2026-06-24,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U021249,Treatment,2026-05-19,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U024186,Treatment,2026-06-16,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U021358,Control,2026-06-24,2026-06-29,True
EXP_2026_HOMEPAGE_RANK_V2,U023216,Control,2026-04-23,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U022122,Control,2026-04-30,2026-05-05,True
EXP_2026_HOMEPAGE_RANK_V2,U024404,Control,2026-06-08,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U021609,Treatment,2026-05-01,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U004677,Treatment,2026-04-23,2026-04-26,True
EXP_2026_HOMEPAGE_RANK_V2,U024841,Control,2026-06-09,2026-06-09,False
EXP_2026_HOMEPAGE_RANK_V2,U006979,Control,2026-05-20,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U000116,Treatment,2026-05-19,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U012976,Treatment,2026-05-24,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U018924,Control,2026-06-08,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U004265,Treatment,2026-06-13,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U024912,Control,2026-06-05,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U016611,Treatment,2026-06-05,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U008649,Treatment,2026-05-13,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U011137,Control,2026-06-12,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U020411,Control,2026-05-06,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U006131,Control,2026-05-10,2026-05-13,True
EXP_2026_HOMEPAGE_RANK_V2,U009886,Control,2026-06-04,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U003819,Treatment,2026-06-17,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U000893,Treatment,2026-05-19,2026-05-21,False
EXP_2026_HOMEPAGE_RANK_V2,U007922,Control,2026-06-20,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U002263,Control,2026-07-08,2026-07-13,True
EXP_2026_HOMEPAGE_RANK_V2,U009379,Control,2026-06-10,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U013137,Control,2026-05-23,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U015951,Treatment,2026-05-21,2026-05-23,True
EXP_2026_HOMEPAGE_RANK_V2,U010857,Control,2026-05-06,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U001516,Control,2026-05-14,2026-05-19,True
EXP_2026_HOMEPAGE_RANK_V2,U015647,Treatment,2026-06-05,2026-06-06,False
EXP_2026_HOMEPAGE_RANK_V2,U019651,Treatment,2026-06-30,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U016445,Control,2026-06-01,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U001099,Control,2026-05-06,2026-05-08,True
EXP_2026_HOMEPAGE_RANK_V2,U003114,Control,2026-05-03,2026-05-08,False
EXP_2026_HOMEPAGE_RANK_V2,U010948,Control,2026-05-10,2026-05-14,False
EXP_2026_HOMEPAGE_RANK_V2,U000924,Treatment,2026-06-22,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U006577,Treatment,2026-06-01,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U000943,Control,2026-06-02,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U014524,Control,2026-06-03,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U005265,Control,2026-06-09,2026-06-11,True
EXP_2026_HOMEPAGE_RANK_V2,U017447,Treatment,2026-04-23,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U002995,Control,2026-05-13,2026-05-16,True
EXP_2026_HOMEPAGE_RANK_V2,U015894,Control,2026-05-21,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U020776,Treatment,2026-07-02,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U004402,Control,2026-07-01,2026-07-06,True
EXP_2026_HOMEPAGE_RANK_V2,U005307,Control,2026-04-29,2026-05-01,True
EXP_2026_HOMEPAGE_RANK_V2,U013360,Control,2026-05-16,2026-05-16,True
EXP_2026_HOMEPAGE_RANK_V2,U011392,Control,2026-06-18,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U022427,Control,2026-04-23,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U000601,Control,2026-06-25,2026-06-26,True
EXP_2026_HOMEPAGE_RANK_V2,U008733,Treatment,2026-06-09,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U014579,Treatment,2026-05-01,2026-05-06,True
EXP_2026_HOMEPAGE_RANK_V2,U024462,Control,2026-07-07,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U002489,Treatment,2026-07-09,2026-07-14,True
EXP_2026_HOMEPAGE_RANK_V2,U023034,Control,2026-04-22,2026-04-25,True
EXP_2026_HOMEPAGE_RANK_V2,U004370,Treatment,2026-06-21,2026-06-25,True
EXP_2026_HOMEPAGE_RANK_V2,U000430,Treatment,2026-06-15,2026-06-15,True
EXP_2026_HOMEPAGE_RANK_V2,U024440,Control,2026-05-26,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U008904,Treatment,2026-06-16,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U010674,Treatment,2026-05-14,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U024770,Treatment,2026-07-11,2026-07-14,True
EXP_2026_HOMEPAGE_RANK_V2,U013413,Control,2026-04-19,2026-04-22,True
EXP_2026_HOMEPAGE_RANK_V2,U022746,Control,2026-06-22,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U002762,Treatment,2026-06-18,2026-06-19,True
EXP_2026_HOMEPAGE_RANK_V2,U001393,Treatment,2026-07-06,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U014410,Control,2026-04-23,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U017667,Control,2026-04-19,2026-04-19,True
EXP_2026_HOMEPAGE_RANK_V2,U007654,Control,2026-05-03,2026-05-03,True
EXP_2026_HOMEPAGE_RANK_V2,U021137,Control,2026-06-08,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U010810,Control,2026-06-02,2026-06-07,True
EXP_2026_HOMEPAGE_RANK_V2,U002213,Treatment,2026-05-03,2026-05-07,True
EXP_2026_HOMEPAGE_RANK_V2,U004335,Treatment,2026-05-07,2026-05-09,True
EXP_2026_HOMEPAGE_RANK_V2,U003816,Control,2026-05-22,2026-05-22,True
EXP_2026_HOMEPAGE_RANK_V2,U009287,Control,2026-05-31,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U010071,Treatment,2026-06-29,2026-07-02,True
EXP_2026_HOMEPAGE_RANK_V2,U020501,Treatment,2026-06-17,2026-06-22,False
EXP_2026_HOMEPAGE_RANK_V2,U021500,Control,2026-05-05,2026-05-09,True
EXP_2026_HOMEPAGE_RANK_V2,U021274,Treatment,2026-06-19,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U008707,Control,2026-06-19,2026-06-21,True
EXP_2026_HOMEPAGE_RANK_V2,U004925,Treatment,2026-06-06,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U014979,Control,2026-04-18,2026-04-22,True
EXP_2026_HOMEPAGE_RANK_V2,U024949,Control,2026-06-11,2026-06-14,True
EXP_2026_HOMEPAGE_RANK_V2,U018253,Control,2026-06-04,2026-06-04,True
EXP_2026_HOMEPAGE_RANK_V2,U009721,Treatment,2026-06-25,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U013084,Treatment,2026-05-10,2026-05-14,True
EXP_2026_HOMEPAGE_RANK_V2,U018690,Treatment,2026-06-16,2026-06-18,True
EXP_2026_HOMEPAGE_RANK_V2,U014183,Control,2026-05-24,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U011013,Control,2026-06-11,2026-06-12,True
EXP_2026_HOMEPAGE_RANK_V2,U022628,Control,2026-05-31,2026-06-02,True
EXP_2026_HOMEPAGE_RANK_V2,U015154,Treatment,2026-06-30,2026-07-05,True
EXP_2026_HOMEPAGE_RANK_V2,U019003,Treatment,2026-06-10,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U018337,Treatment,2026-07-03,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U006053,Treatment,2026-07-10,2026-07-13,True
EXP_2026_HOMEPAGE_RANK_V2,U021146,Control,2026-05-28,2026-05-30,True
EXP_2026_HOMEPAGE_RANK_V2,U014139,Treatment,2026-05-05,2026-05-10,False
EXP_2026_HOMEPAGE_RANK_V2,U018947,Control,2026-05-25,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U001308,Control,2026-06-14,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U014736,Control,2026-07-10,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U007378,Treatment,2026-07-08,2026-07-10,True
EXP_2026_HOMEPAGE_RANK_V2,U013770,Control,2026-06-02,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U013884,Treatment,2026-06-16,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U018498,Control,2026-07-01,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U019919,Treatment,2026-06-29,2026-06-30,True
EXP_2026_HOMEPAGE_RANK_V2,U007176,Control,2026-06-17,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U013704,Control,2026-06-13,2026-06-13,True
EXP_2026_HOMEPAGE_RANK_V2,U000297,Treatment,2026-04-26,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U021091,Treatment,2026-06-25,2026-06-29,True
EXP_2026_HOMEPAGE_RANK_V2,U021014,Control,2026-06-18,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U022764,Control,2026-04-24,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U000909,Control,2026-06-07,2026-06-12,True
EXP_2026_HOMEPAGE_RANK_V2,U024294,Treatment,2026-05-16,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U012716,Treatment,2026-05-31,2026-06-03,True
EXP_2026_HOMEPAGE_RANK_V2,U022717,Treatment,2026-05-07,2026-05-11,True
EXP_2026_HOMEPAGE_RANK_V2,U002877,Control,2026-05-17,2026-05-18,True
EXP_2026_HOMEPAGE_RANK_V2,U015474,Treatment,2026-04-25,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U002854,Treatment,2026-06-22,2026-06-27,True
EXP_2026_HOMEPAGE_RANK_V2,U003746,Control,2026-06-07,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U007472,Control,2026-06-20,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U017395,Control,2026-06-18,2026-06-20,True
EXP_2026_HOMEPAGE_RANK_V2,U004817,Treatment,2026-07-05,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U018009,Treatment,2026-04-19,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U013260,Control,2026-06-08,2026-06-12,True
EXP_2026_HOMEPAGE_RANK_V2,U011477,Treatment,2026-06-20,2026-06-24,True
EXP_2026_HOMEPAGE_RANK_V2,U014267,Treatment,2026-05-25,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U016883,Treatment,2026-06-16,2026-06-17,True
EXP_2026_HOMEPAGE_RANK_V2,U012594,Control,2026-06-03,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U011746,Treatment,2026-06-01,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U016727,Treatment,2026-05-10,2026-05-15,True
EXP_2026_HOMEPAGE_RANK_V2,U004938,Control,2026-07-08,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U016022,Treatment,2026-07-03,2026-07-03,True
EXP_2026_HOMEPAGE_RANK_V2,U008185,Control,2026-05-18,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U014975,Treatment,2026-04-23,2026-04-23,True
EXP_2026_HOMEPAGE_RANK_V2,U018131,Treatment,2026-05-25,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U018967,Control,2026-05-30,2026-05-31,True
EXP_2026_HOMEPAGE_RANK_V2,U022354,Treatment,2026-04-25,2026-04-30,True
EXP_2026_HOMEPAGE_RANK_V2,U003228,Treatment,2026-05-24,2026-05-29,True
EXP_2026_HOMEPAGE_RANK_V2,U014500,Control,2026-06-03,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U009197,Treatment,2026-07-04,2026-07-04,True
EXP_2026_HOMEPAGE_RANK_V2,U007850,Control,2026-07-06,2026-07-11,True
EXP_2026_HOMEPAGE_RANK_V2,U016223,Control,2026-04-26,2026-05-01,True
EXP_2026_HOMEPAGE_RANK_V2,U002955,Treatment,2026-05-25,2026-05-26,True
EXP_2026_HOMEPAGE_RANK_V2,U021061,Control,2026-06-05,2026-06-08,True
EXP_2026_HOMEPAGE_RANK_V2,U003662,Control,2026-07-06,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U006525,Treatment,2026-05-24,2026-05-24,False
EXP_2026_HOMEPAGE_RANK_V2,U007737,Control,2026-04-25,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U020295,Treatment,2026-06-04,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U010351,Control,2026-07-05,2026-07-07,True
EXP_2026_HOMEPAGE_RANK_V2,U006560,Control,2026-05-14,2026-05-17,True
EXP_2026_HOMEPAGE_RANK_V2,U010440,Treatment,2026-05-22,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U010705,Control,2026-06-09,2026-06-09,True
EXP_2026_HOMEPAGE_RANK_V2,U012990,Control,2026-05-27,2026-05-27,True
EXP_2026_HOMEPAGE_RANK_V2,U005187,Control,2026-06-08,2026-06-10,True
EXP_2026_HOMEPAGE_RANK_V2,U016190,Treatment,2026-05-31,2026-06-04,True
EXP_2026_HOMEPAGE_RANK_V2,U002290,Treatment,2026-06-22,2026-06-23,True
EXP_2026_HOMEPAGE_RANK_V2,U012687,Control,2026-04-28,2026-05-03,True
EXP_2026_HOMEPAGE_RANK_V2,U013666,Treatment,2026-07-08,2026-07-12,True
EXP_2026_HOMEPAGE_RANK_V2,U005241,Treatment,2026-05-20,2026-05-24,True
EXP_2026_HOMEPAGE_RANK_V2,U015549,Control,2026-04-20,2026-04-21,True
EXP_2026_HOMEPAGE_RANK_V2,U019134,Treatment,2026-06-21,2026-06-22,True
EXP_2026_HOMEPAGE_RANK_V2,U000931,Treatment,2026-04-19,2026-04-24,True
EXP_2026_HOMEPAGE_RANK_V2,U012734,Control,2026-04-22,2026-04-22,True
EXP_2026_HOMEPAGE_RANK_V2,U016411,Control,2026-06-02,2026-06-06,True
EXP_2026_HOMEPAGE_RANK_V2,U024046,Treatment,2026-04-28,2026-05-02,True
EXP_2026_HOMEPAGE_RANK_V2,U001033,Treatment,2026-05-16,2026-05-21,True
EXP_2026_HOMEPAGE_RANK_V2,U022690,Treatment,2026-06-03,2026-06-05,True
EXP_2026_HOMEPAGE_RANK_V2,U002968,Treatment,2026-06-14,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U024355,Control,2026-05-28,2026-05-30,False
EXP_2026_HOMEPAGE_RANK_V2,U021621,Control,2026-04-24,2026-04-27,True
EXP_2026_HOMEPAGE_RANK_V2,U023815,Treatment,2026-06-12,2026-06-16,True
EXP_2026_HOMEPAGE_RANK_V2,U019949,Control,2026-04-29,2026-04-29,True
EXP_2026_HOMEPAGE_RANK_V2,U013639,Control,2026-06-18,2026-06-21,False
EXP_2026_HOMEPAGE_RANK_V2,U022624,Treatment,2026-05-14,2026-05-16,True
